assessment_id,id_no,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,76.736356,11.400114
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,76.861728,11.421767
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,76.86658,11.397243
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,76.933578,11.509655
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.036139,10.142493
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.040451,10.143403
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.045363,10.332647
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.047264,10.140742
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.05439,10.134005
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.059525,10.088933
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.161458,10.276166
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.167993,10.308236
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.487494,10.228113
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.494163,10.230476
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2018,77.494508,10.231254
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,2023,77.165574,10.21035
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,HumanObservation,,76.5,11.5
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1847,77.386022,10.1487
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1852,77.008864,10.347878
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1870,76.691869,11.425119
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1883,76.720347,11.425303
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1885,76.734311,11.399722
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1886,76.623634,11.388437
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1886,76.623658,11.388469
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1886,76.679531,11.388828
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1886,76.796781,11.356867
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1897,78.207256,11.79385
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1910,76.764812,11.415013
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1934,76.566211,11.483158
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1937,77.242308,9.939242
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1958,77.48333,10.23333
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1960,76.544333,11.480168
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1962,77.45,10.2083
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1964,77.132225,10.106961
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1967,76.544333,11.480168
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1967,77.5167,10.2667
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1970,76.594519,11.302128
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1971,77.174403,11.887983
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1973,76.736356,11.400114
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1974,77.48333,10.2333
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1976,77.3917,10.175
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1980,78.207256,11.79385
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1980,78.213175,11.796517
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1981,76.702258,11.367572
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1982,77.456514,10.225511
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1982,77.481758,10.238414
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1986,77.175,11.9417
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1987,77.435978,10.208908
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1989,77.1917,11.875
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1993,77.0917,10.175
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1993,77.481734,10.234113
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1994,77.034967,10.143714
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1994,77.036864,10.14795
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1995,76.566211,11.483158
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1995,77.03565,10.145742
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1995,77.03865,10.142681
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1996,77.065469,10.091186
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2006,76.85,11.35
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2006,77.039792,10.145564
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2006,77.392739,10.251594
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2007,77.186917,10.201983
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2007,77.190328,10.207617
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2007,77.191903,10.200975
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2007,77.197497,10.204167
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2012,76.764886,11.415036
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2013,77.088272,10.18455
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2014,77.229036,9.998389
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2014,77.238742,10.005092
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2015,77.229514,9.989231
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2015,77.230236,9.986158
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2015,77.245319,9.979706
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2018,77.221886,9.597081
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2018,77.49,10.23
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2022,77.242308,9.939242
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2023,77.102992,10.2335
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2023,77.242308,9.939242
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,,76.56621,11.483158
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,,76.566211,11.483158
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,,76.777572,11.396239
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,,77.036811,10.146903
239579829,239578615,Strobilanthes kunthiana,1,1,1,Amitha Bachan KH & Devika M.A.,2024,Amitha Bachan KH & Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,,77.507544,10.19635
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2013,77.013117,10.163193
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2016,77.358311,9.628039
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2022,76.878776,10.36092
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2022,76.909532,10.207201
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2022,76.982522,10.390775
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2022,76.991792,10.388104
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2022,77.030686,10.175936
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,HumanObservation,2022,77.059598,10.136966
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1970,77.3667,9.64028
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1990,77.055722,10.25305
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1993,77.004511,10.161764
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1993,77.059479,10.137876
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1997,76.095633,11.462611
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1997,76.14,11.490422
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,1999,77.152556,10.296297
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2002,76.723992,10.361156
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2004,76.789008,10.300033
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2009,76.369211,11.454375
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2012,77.037861,10.142925
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2014,77.229764,9.974617
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2015,77.245319,9.979706
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2016,76.898178,10.232678
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2016,77.010197,10.172925
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2018,76.930553,10.118553
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2019,77.067414,10.162697
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2019,77.186072,10.095578
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2022,76.566211,11.483158
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2022,76.75562,10.52234
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,2022,76.7741,10.5248
239579834,239578975,Impatiens parasitica,1,1,1,Devika M.A.,2024,Devika M.A.,Extant (resident),,,,,,,PreservedSpecimen,,77.069839,9.608519
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,HumanObservation,2021,76.832915,10.317593
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,HumanObservation,2021,76.972072,10.218257
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,1989,76.945817,9.366006
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,1989,77.228894,8.619864
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,1995,77.114692,9.524572
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,2000,76.766161,10.358489
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,2000,76.817847,10.336889
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,2018,77.246597,8.62505
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,2019,77.255039,8.629497
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,PreservedSpecimen,2023,76.855556,10.3375
239579839,239579056,Medinilla anamalaiana,1,1,1,Devika M.A. & Amitha Bachan K.H.,2023,IUCN SSC WGPSG,Extant (resident),,,,,,Devika M.A. & Amitha Bachan K.H. ,,0,75.883611,11.641403
239856209,239855551,Ixora agasthyamalayana,1,1,1,GTA,2023,Global Tree Assessment,Extant (resident),,,,,,,HumanObservation,2005,77.162476,8.678779
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,2024,77.12977399,8.71052535
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,76.22960534,10.32029535
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,76.44589479,10.54891022
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,76.52034957,10.35155231
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,77.06447838,8.95964973
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,77.1083,8.75
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,77.40964011,8.48788692
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,77.46713087,8.50395247
239905382,239905380,Psychotria nudiflora,1,1,1,Anurag Dhyani,2024,Anurag Dhyani,Extant (resident),,,,,,,,,77.47743641,9.64691344
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,moist evergreen forest,,,HIFP,PreservedSpecimen,1992,77.1764,9.45694
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,moist evergreen forest,,,HIFP,PreservedSpecimen,1993,77.1847,9.3125
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,virgin evergreen forest,,,HIFP,PreservedSpecimen,1976,77.05139,10.084238
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,HIFP,PreservedSpecimen,1979,76.975,10.1917
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,HIFP,PreservedSpecimen,1990,77.475,8.441667
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,iNaturalist,HumanObservation,2022,76.840387,10.313803
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,,,2023,75.90062714,12.5473138
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,,,2023,76.69235945,10.78385308
239905392,239905390,Psychotria anamallayana,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,,,2023,77.03210587,9.81227986
239905442,239905440,Nothopegia travancorica,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,Moist Evergreen Forest,,,HIFP,PreservedSpecimen,1994,76.5861,10.9167
239905442,239905440,Nothopegia travancorica,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,HIFP,PreservedSpecimen,1981,75.52388,12.406351
239905442,239905440,Nothopegia travancorica,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,HIFP,PreservedSpecimen,1989,75.591667,12.757
239905442,239905440,Nothopegia travancorica,1,1,1,Anurag Dhyani,2023,Anurag Dhyani,Extant (resident),,,,,,,HumanObservation,2015,75.68804165,12.65804812
